setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,n_estimators
trees 50,Random 50% #18,1714,0.0251803786741562,0.0121466672039945,0.0185536691568607,0.0130337114701616,0.0066267095172954,False,False,False,,50
trees 50,Random 50% #19,1714,0.0087463233253787,0.0116144182065912,0.0079418969049994,-0.0028680948812124,0.0008044264203793,False,True,True,,50
trees 50,Random 50% #20,1714,0.0239488541873964,0.0104799141262839,0.0199524801451681,0.0134689400611125,0.0039963740422282,False,False,False,,50
trees 50,Random 50% #21,1714,0.0016605879752431,0.0114544855032892,0.0158897807467547,-0.0097938975280461,-0.0142291927715116,False,False,False,,50
trees 50,Random 50% #22,1714,0.0178287222426975,0.0172961886429389,0.0153026781156004,0.0005325335997585,0.002526044127097,False,False,False,,50
trees 50,Random 50% #23,1714,-0.0051929851771431,0.0118929266078398,0.014139054934134,-0.017085911784983,-0.0193320401112771,False,False,False,,50
trees 50,Random 50% #24,1714,0.0201698382197979,0.0114046906193061,0.016386077620152,0.0087651476004917,0.0037837605996459,False,False,False,,50
trees 50,Random 50% #25,1714,0.0024135223603308,0.0171983198675083,0.0156510718279376,-0.0147847975071775,-0.0132375494676067,False,False,False,,50
trees 50,Random 50% #26,1714,-0.0063986093578627,0.007707449244539,0.009728835227439,-0.0141060586024017,-0.0161274445853017,False,False,False,,50
trees 50,Random 50% #27,1714,-0.0048317683881064,0.0143106808363325,0.0107195924688422,-0.0191424492244389,-0.0155513608569486,False,False,False,,50
trees 50,Random 50% #28,1714,0.0098094573797898,0.0118970857445379,0.0152976812043403,-0.0020876283647481,-0.0054882238245504,False,False,False,,50
trees 50,Random 50% #29,1714,0.0125552608311229,0.0096599340894622,0.0128931093277536,0.0028953267416606,-0.0003378484966307,False,True,True,,50
trees 50,Random 50% #30,1714,0.0022139615866539,0.0097993705596612,0.0158843605966523,-0.0075854089730072,-0.0136703990099984,False,False,False,,50
trees 50,Random 50% #31,1714,0.0081502190717898,0.0080082584790853,0.0097449679963802,0.0001419605927044,-0.0015947489245903,False,True,True,,50
trees 50,Random 50% #32,1714,-0.0092920029904661,0.0066688205641221,0.0139378914097308,-0.0159608235545882,-0.023229894400197,False,False,False,,50
trees 50,Random 50% #33,1714,-0.002514181228832,0.006226596368845,0.0132615904902652,-0.0087407775976771,-0.0157757717190972,False,False,False,,50
trees 50,Random 50% #34,1714,0.0070180513371488,0.015037616452071,0.0102812030558541,-0.0080195651149222,-0.0032631517187053,False,False,False,,50
trees 50,Random 50% #35,1714,0.0093248828878478,0.0153222827677614,0.0185064537834492,-0.0059973998799135,-0.0091815708956013,False,False,False,,50
trees 50,Random 50% #36,1714,0.016912667846362,0.0095583071650482,0.0142701150961642,0.0073543606813137,0.0026425527501977,False,False,False,,50
trees 50,Random 50% #37,1714,0.0036653828805384,0.0101558133456498,0.0122485243083431,-0.0064904304651113,-0.0085831414278046,False,False,False,,50
trees 50,Random 50% #38,1714,0.0021576191788371,0.0142187128676325,0.0214701731837659,-0.0120610936887954,-0.0193125540049288,False,False,False,,50
trees 50,Random 50% #39,1714,0.0170086158804934,0.0074671298212809,0.0148710055057809,0.0095414860592124,0.0021376103747124,False,False,False,,50
trees 50,Random 50% #40,1714,0.018520937100027,0.0155052774019844,0.0191429727704887,0.0030156596980426,-0.0006220356704616,False,True,True,,50
trees 50,Random 50% #41,1714,0.0027199322354597,0.01249554252414,0.0118185921757167,-0.0097756102886802,-0.0090986599402569,False,False,False,,50
trees 50,Random 50% #42,1714,0.0178900300253214,0.0165242178479831,0.0091524862922145,0.0013658121773382,0.0087375437331068,False,False,False,,50
trees 50,Random 50% #43,1714,0.0169958506224066,0.0151449215884525,0.0135090766049931,0.0018509290339541,0.0034867740174134,False,False,False,,50
trees 50,Random 50% #44,1714,-0.0080414937759336,0.0125378895963994,0.0083414099539422,-0.020579383372333,-0.0163829037298758,False,False,False,,50
trees 50,Random 50% #45,1714,-0.0006684003732017,0.0177168836753239,0.0154596792385331,-0.0183852840485257,-0.0161280796117348,False,False,False,,50
trees 50,Random 50% #46,1714,-0.0127567411871579,0.0121983484286385,0.0162910155058808,-0.0249550896157964,-0.0290477566930388,False,False,False,,50
trees 50,Random 50% #47,1714,-0.0023071888899981,0.0116557284388025,0.0183449540382172,-0.0139629173288007,-0.0206521429282153,False,False,False,,50
trees 50,Random 50% #48,1714,0.0007707867678387,0.0175433579450048,0.0140048506504495,-0.0167725711771661,-0.0132340638826108,False,False,False,,50
trees 50,Random 50% #49,1714,-0.0052585890287469,0.009565100349004,0.0168354977507686,-0.0148236893777509,-0.0220940867795156,False,False,False,,50
trees 50,Random 50% #50,1714,-0.009935439192208,0.0054907923672481,0.0055834949048194,-0.0154262315594561,-0.0155189340970275,False,False,False,,50
trees 50,Random 30% #1,1028,0.0177032019704433,0.0105905036107072,0.0221804459282515,0.007112698359736,-0.0044772439578082,False,True,True,,50
trees 50,Random 30% #2,1028,-0.0188812287552644,0.0035192204689303,0.0115031681302959,-0.0224004492241947,-0.0303843968855604,False,False,False,,50
trees 50,Random 30% #3,1028,-0.0136963318843895,0.0016991816610518,0.001765757639759,-0.0153955135454413,-0.0154620895241486,False,False,False,,50
trees 50,Random 30% #4,1028,0.012612065619632,0.0092547349305964,0.0140573873038355,0.0033573306890356,-0.0014453216842034,False,True,True,,50
trees 50,Random 30% #5,1028,0.012955140579904,0.0139025802768405,0.0100068986882387,-0.0009474396969364,0.0029482418916652,False,True,True,,50
trees 50,Random 30% #6,1028,0.011061887501678,0.0186635552108455,0.0092727416259149,-0.0076016677091675,0.0017891458757631,False,True,True,,50
trees 50,Random 30% #7,1028,-0.0019795447047178,0.0188609454288541,0.0137900775688703,-0.020840490133572,-0.0157696222735882,False,False,False,,50
trees 50,Random 30% #8,1028,-0.0013757582957458,0.0159386243780775,0.0189334970383564,-0.0173143826738234,-0.0203092553341023,False,False,False,,50
trees 50,Random 30% #9,1028,0.0167924069116573,0.0086944382460948,0.0133293740894038,0.0080979686655624,0.0034630328222534,False,False,False,,50
trees 50,Random 30% #10,1028,0.0218614718614718,0.0106494995832774,0.0065358566620197,0.0112119722781943,0.015325615199452,False,False,False,,50
trees 50,Random 30% #11,1028,0.0036992125742528,0.0125593310018036,0.0041359125480742,-0.0088601184275507,-0.0004366999738213,False,False,False,,50
trees 50,Random 30% #12,1028,-0.0176439165409753,0.0113207772631683,0.0040414690699329,-0.0289646938041436,-0.0216853856109082,False,False,False,,50
trees 50,Random 30% #13,1028,0.0061871080085679,0.016472883720219,0.0172165543557794,-0.0102857757116511,-0.0110294463472115,False,False,False,,50
trees 50,Random 30% #14,1028,-0.0024039572835282,0.0145310953482722,0.0125617137976845,-0.0169350526318005,-0.0149656710812128,False,False,False,,50
trees 50,Random 30% #15,1028,-0.0014797507788162,0.0216907532696504,0.0103577459654611,-0.0231705040484666,-0.0118374967442773,False,False,False,,50
trees 50,Random 30% #16,1028,0.006823838043474,0.0145727881875924,0.0030929367816285,-0.0077489501441184,0.0037309012618454,False,True,True,,50
trees 50,Random 30% #17,1028,0.0030261642698374,0.0162410671958701,0.0111789897973932,-0.0132149029260327,-0.0081528255275557,False,False,False,,50
trees 50,Random 30% #18,1028,0.008237689744539,0.0061279598937977,0.0077450960431136,0.0021097298507412,0.0004925937014254,False,False,False,,50
trees 50,Random 30% #19,1028,0.0066883064376393,0.0021557747515762,0.0155969921844483,0.004532531686063,-0.008908685746809,False,True,True,,50
trees 50,Random 30% #20,1028,-0.0099963316214233,0.0119193056391041,0.0141571357627436,-0.0219156372605274,-0.024153467384167,False,False,False,,50
trees 50,Random 30% #21,1028,0.002277451699682,0.0157207504102054,-0.0022382210451798,-0.0134432987105233,0.0045156727448619,True,True,True,,50
trees 50,Random 30% #22,1028,0.0271739130434782,0.0130728582486017,0.0095956057350596,0.0141010547948765,0.0175783073084186,False,False,False,,50
trees 50,Random 30% #23,1028,0.0053719593676173,0.0207540894463399,0.0125665674929092,-0.0153821300787226,-0.0071946081252918,False,False,False,,50
trees 50,Random 30% #24,1028,0.0374355138753044,0.0157620892605387,0.0074398720506686,0.0216734246147656,0.0299956418246358,False,False,False,,50
trees 50,Random 30% #25,1028,0.0207335170659317,0.0152927971354542,0.0237271232475586,0.0054407199304774,-0.0029936061816269,False,True,True,,50
trees 50,Random 30% #26,1028,0.000322640117994,0.0137454840470121,-0.0025173582817952,-0.013422843929018,0.0028399983997893,True,True,True,,50
trees 50,Random 30% #27,1028,-0.0133699862551543,0.0233014140679117,0.0100348952699275,-0.036671400323066,-0.0234048815250818,False,False,False,,50
trees 50,Random 30% #28,1028,0.0048546691403834,0.0063573859148211,0.0112192442788683,-0.0015027167744377,-0.0063645751384849,False,False,False,,50
trees 50,Random 30% #29,1028,0.0132264436461088,0.0101604514480835,0.0033168454809651,0.0030659921980253,0.0099095981651437,False,False,False,,50
trees 50,Random 30% #30,1028,0.0073191060456281,0.0142100039155913,0.0077263888182198,-0.0068908978699632,-0.0004072827725917,False,False,False,,50
trees 50,Random 30% #31,1028,0.0186572318838355,0.0229178190296338,0.0136974438663026,-0.0042605871457982,0.0049597880175329,False,True,True,,50
trees 50,Random 30% #32,1028,0.0146773132638857,0.0226048088321655,0.0180599910164909,-0.0079274955682798,-0.0033826777526052,False,False,False,,50
trees 50,Random 30% #33,1028,0.0107989019115876,0.0113368347982524,0.0069258804738245,-0.0005379328866648,0.003873021437763,False,True,True,,50
trees 50,Random 30% #34,1028,0.0036708111308466,0.0112471348324282,0.0162048944687202,-0.0075763237015815,-0.0125340833378735,False,False,False,,50
trees 50,Random 30% #35,1028,-0.0021279853031231,0.0153347094060792,0.0132755241203375,-0.0174626947092023,-0.0154035094234606,False,False,False,,50
trees 50,Random 30% #36,1028,-0.0048226599270606,0.0165119601675523,0.0124465251913335,-0.021334620094613,-0.0172691851183941,False,False,False,,50
trees 50,Random 30% #37,1028,-0.0037446257685728,0.0196288775205965,0.0198688716959396,-0.0233735032891694,-0.0236134974645124,False,False,False,,50
trees 50,Random 30% #38,1028,0.0108722741433021,0.0121329541842676,0.0217171663649357,-0.0012606800409654,-0.0108448922216335,False,False,False,,50
trees 50,Random 30% #39,1028,0.0380230468256006,0.0068047101555755,0.0149627068070204,0.031218336670025,0.0230603400185802,False,False,False,,50
trees 50,Random 30% #40,1028,-0.0156995008383602,0.0152021199491649,0.0117424336912898,-0.0309016207875252,-0.02744193452965,False,False,False,,50
trees 50,Random 30% #41,1028,0.0003191021554961,0.01074996161951,0.0029466983017256,-0.0104308594640139,-0.0026275961462295,False,False,False,,50
trees 50,Random 30% #42,1028,0.0039796984507742,0.0079976527717171,0.0163080021375,-0.0040179543209429,-0.0123283036867258,False,False,False,,50
trees 50,Random 30% #43,1028,0.0320665445665445,0.021127081770957,0.0191420897070468,0.0109394627955875,0.0129244548594976,False,False,False,,50
trees 50,Random 30% #44,1028,0.014617494198646,0.0149747386354555,0.016490914917908,-0.0003572444368095,-0.0018734207192619,False,False,False,,50
trees 50,Random 30% #45,1028,-0.010677190889205,0.0139499820748375,0.0090530510880861,-0.0246271729640425,-0.0197302419772911,False,False,False,,50
trees 50,Random 30% #46,1028,-0.0211341559464426,0.015185985795862,0.0135054363486737,-0.0363201417423047,-0.0346395922951164,False,False,False,,50
trees 50,Random 30% #47,1028,0.0021068472535741,0.0222299586719986,0.0155304534981648,-0.0201231114184245,-0.0134236062445906,False,False,False,,50
trees 50,Random 30% #48,1028,0.0099373113536103,0.0190817635394381,0.0160054398804675,-0.0091444521858277,-0.0060681285268572,False,False,False,,50
trees 50,Random 30% #49,1028,-0.0033935788911766,0.0142868132253985,0.0055550724612846,-0.0176803921165752,-0.0089486513524613,False,False,False,,50
trees 50,Random 30% #50,1028,-0.0149638584774062,0.0241495596361695,0.0106829512754507,-0.0391134181135758,-0.025646809752857,False,False,False,,50
trees 100,All Patients,3429,0.0078818040435458,0.0142590052889473,0.0184848460835661,-0.0063772012454014,-0.0106030420400202,False,False,False,,100
trees 100,ICUType 1.0,490,0.0294939989088925,0.0533505367977362,0.0356039538907064,-0.0238565378888437,-0.0061099549818139,False,False,False,,100
trees 100,ICUType 2.0,643,-0.000975689080413,0.0019022635265934,0.0028897845241476,-0.0028779526070064,-0.0038654736045607,False,False,False,,100
trees 100,ICUType 3.0,1357,-0.0217764843549488,0.0041928481265458,0.001665654833363,-0.0259693324814946,-0.0234421391883118,False,False,False,,100
trees 100,ICUType 4.0,939,0.0202084035501629,0.0277765075082596,0.0359983957189396,-0.0075681039580967,-0.0157899921687767,False,False,False,,100
trees 100,Age decile 0,374,0.046026807780653,0.0361036748033503,-0.0029235143745534,0.0099231329773027,0.0489503221552064,True,False,True,,100
trees 100,Age decile 1,344,0.0273634472301562,0.0233276946238255,-0.0051924891466867,0.0040357526063307,0.0325559363768429,True,False,True,,100
trees 100,Age decile 2,347,0.0042864169770219,0.0044432794293696,0.021712848985856,-0.0001568624523476,-0.017426432008834,False,False,False,,100
trees 100,Age decile 3,325,0.0096292729898892,0.0297579115707755,0.0020938535930734,-0.0201286385808862,0.0075354193968157,False,True,True,,100
trees 100,Age decile 4,372,-0.0152359717577108,0.010868295391593,-0.0072680978156039,-0.0261042671493039,-0.0079678739421069,True,False,True,,100
trees 100,Age decile 5,344,-0.0250497851378262,0.0247770315109875,0.0119796473120599,-0.0498268166488137,-0.0370294324498861,False,False,False,,100
trees 100,Age decile 6,397,-0.0004719207173194,0.0184675105021138,-0.0174179844142462,-0.0189394312194333,0.0169460636969267,True,True,True,,100
trees 100,Age decile 7,247,0.0173747705218987,0.0394466740332999,0.0028866866208786,-0.0220719035114011,0.0144880839010201,False,True,True,,100
trees 100,Age decile 8,354,-0.0216450216450216,0.0013324038629536,-0.0118031556372669,-0.0229774255079753,-0.0098418660077547,True,False,True,,100
trees 100,Age decile 9,325,-0.0771864301276066,0.0305003848888033,-0.0223215494346635,-0.1076868150164099,-0.0548648806929431,True,False,True,,100
trees 100,HR quartile 0,877,0.0371049136786188,0.0399088468360077,0.0300774475478654,-0.0028039331573889,0.0070274661307533,False,True,True,,100
trees 100,HR quartile 1,917,-0.0169849537037037,0.0109221143953079,0.0059880793876486,-0.0279070680990116,-0.0229730330913523,False,False,False,,100
trees 100,HR quartile 2,816,0.034861311019492,0.0145606506313789,0.0108083441209247,0.0203006603881131,0.0240529668985673,False,False,False,,100
trees 100,HR quartile 3,819,-0.0232600311906863,0.0111042140747425,0.0110553733969808,-0.0343642452654288,-0.0343154045876671,False,False,False,,100
trees 100,MAP quartile 0,877,-0.0141240285818599,0.0132100343691885,0.0071824614017809,-0.0273340629510484,-0.0213064899836408,False,False,False,,100
trees 100,MAP quartile 1,840,0.02392179413456,0.0282427215367628,0.0230618395891346,-0.0043209274022027,0.0008599545454254,False,True,True,,100
trees 100,MAP quartile 2,866,0.0104058609958506,0.018710795809279,0.0013820098992787,-0.0083049348134284,0.0090238510965718,False,True,True,,100
trees 100,MAP quartile 3,846,0.0090927756430939,0.0363422367914982,0.0273981613872424,-0.0272494611484043,-0.0183053857441485,False,False,False,,100
trees 100,Temp quartile 0,902,0.0068727157158747,0.0300646104377905,0.019299883898463,-0.0231918947219157,-0.0124271681825882,False,False,False,,100
trees 100,Temp quartile 1,864,0.0305627470437901,0.0251664431389404,0.0105932627419627,0.0053963039048497,0.0199694843018274,False,False,False,,100
trees 100,Temp quartile 2,838,-0.0036346905912123,0.0127233227404348,0.0109451203278799,-0.0163580133316471,-0.0145798109190923,False,False,False,,100
trees 100,Temp quartile 3,825,-0.0023612750885478,0.0071041582460855,0.0070736816967333,-0.0094654333346333,-0.0094349567852811,False,False,False,,100
trees 100,Urine quartile 0,859,-0.0313289760348584,0.0079875249263053,-0.0068004796856279,-0.0393165009611637,-0.0245284963492304,True,False,True,,100
trees 100,Urine quartile 1,913,-0.0210526315789473,-0.0038654407517017,0.0058574063440508,-0.0171871908272456,-0.0269100379229982,True,False,True,,100
trees 100,Urine quartile 2,802,0.0149901230333403,0.0235915585584193,0.0193252773184245,-0.008601435525079,-0.0043351542850842,False,False,False,,100
trees 100,Urine quartile 3,855,0.0601118199903958,0.0297109309364983,0.0043289982769023,0.0304008890538974,0.0557828217134934,False,False,False,,100
trees 100,SAPS quartile 0,1025,0.0026756349262149,0.0115906022618626,0.0034406729608019,-0.0089149673356477,-0.0007650380345869,False,False,False,,100
trees 100,SAPS quartile 1,946,0.0452124666297511,0.0070864744308498,0.0133589694551418,0.0381259921989013,0.0318534971746093,False,False,False,,100
trees 100,SAPS quartile 2,660,0.0015384615384615,0.0095314440955049,0.0072072191794331,-0.0079929825570434,-0.0056687576409715,False,False,False,,100
trees 100,SAPS quartile 3,798,-0.0389986891196934,0.0354305226895313,0.0201496998000243,-0.0744292118092248,-0.0591483889197178,False,False,False,,100
trees 100,HR > 100,945,-0.0351262896411669,0.0102419015264314,0.0083003692285429,-0.0453681911675984,-0.0434266588697099,False,False,False,,100
trees 100,MAP < 65,697,-0.0279136809159047,0.0059697902834196,-0.0025126189759469,-0.0338834711993244,-0.0254010619399578,True,False,True,,100
trees 100,Temp > 38C,267,-0.0430204913392958,0.0150572993458042,0.0055802805561369,-0.0580777906851,-0.0486007718954327,False,False,False,,100
trees 100,Urine > 1000,210,0.0458952811893988,0.0399179476308476,-0.0083329190142481,0.0059773335585511,0.054228200203647,True,False,True,,100
trees 100,Random 50% #1,1714,0.0148182289884191,0.0187276211967477,0.0150927753787743,-0.0039093922083285,-0.0002745463903551,False,False,False,,100
trees 100,Random 50% #2,1714,0.0038708396744524,0.0136049879906003,0.0097069438541678,-0.0097341483161479,-0.0058361041797153,False,False,False,,100
trees 100,Random 50% #3,1714,0.0221853388658367,0.0164756546921018,0.0141191297010782,0.0057096841737349,0.0080662091647585,False,False,False,,100
trees 100,Random 50% #4,1714,0.0209444740819774,0.017996328930321,0.0152019107169906,0.0029481451516563,0.0057425633649867,False,False,False,,100
trees 100,Random 50% #5,1714,0.025145147627017,0.0190886176321946,0.0199967413282468,0.0060565299948223,0.0051484062987702,False,False,False,,100
trees 100,Random 50% #6,1714,-0.0032358828377694,0.0121305850930145,0.0158282321013268,-0.015366467930784,-0.0190641149390963,False,False,False,,100
trees 100,Random 50% #7,1714,0.0203886964648963,0.0159735962504086,0.0228269233216112,0.0044151002144876,-0.0024382268567148,False,True,True,,100
trees 100,Random 50% #8,1714,-0.0080211409064465,0.0214621643019544,0.0225073480055085,-0.0294833052084009,-0.0305284889119551,False,False,False,,100
trees 100,Random 50% #9,1714,-0.0018808498325041,0.0154916243727378,0.026358116757788,-0.017372474205242,-0.0282389665902922,False,False,False,,100
trees 100,Random 50% #10,1714,0.0032849222618878,0.0103758942509473,0.0106382354599071,-0.0070909719890595,-0.0073533131980192,False,False,False,,100
trees 100,Random 50% #11,1714,0.0064028840624585,0.0198870774037345,0.0220153980944005,-0.013484193341276,-0.0156125140319419,False,False,False,,100
trees 100,Random 50% #12,1714,-0.0033234372422892,0.0205069427383468,0.0130495533885472,-0.023830379980636,-0.0163729906308365,False,False,False,,100
trees 100,Random 50% #13,1714,0.0032517955657333,0.0161599606385167,0.0182957364498259,-0.0129081650727834,-0.0150439408840926,False,False,False,,100
trees 100,Random 50% #14,1714,0.0062157191184681,0.0117853008663835,0.0101498151240776,-0.0055695817479153,-0.0039340960056095,False,False,False,,100
trees 100,Random 50% #15,1714,0.0026854501430772,0.0208962440535464,0.0185488274645887,-0.0182107939104691,-0.0158633773215115,False,False,False,,100
trees 100,Random 50% #16,1714,0.0188052608311229,0.016946972295391,0.0139350431361898,0.0018582885357318,0.004870217694933,False,False,False,,100
trees 100,Random 50% #17,1714,0.0073507410721795,0.0139579163794321,0.0246354995688713,-0.0066071753072526,-0.0172847584966917,False,False,False,,100
trees 100,Random 50% #18,1714,0.0251803786741562,0.0189072704320669,0.020209861854903,0.0062731082420892,0.0049705168192532,False,False,False,,100
trees 100,Random 50% #19,1714,0.0087463233253787,0.0140686228845606,0.0074535739846069,-0.0053222995591818,0.0012927493407718,False,True,True,,100
trees 100,Random 50% #20,1714,0.0239488541873964,0.0155373741152193,0.0258078257379168,0.008411480072177,-0.0018589715505204,False,True,True,,100
trees 100,Random 50% #21,1714,0.0016605879752431,0.0117836830535981,0.020410811731297,-0.010123095078355,-0.0187502237560538,False,False,False,,100
trees 100,Random 50% #22,1714,0.0178287222426975,0.021384967149082,0.0200442604030784,-0.0035562449063845,-0.0022155381603808,False,False,False,,100
trees 100,Random 50% #23,1714,-0.0051929851771431,0.0146885515288073,0.0182854097688853,-0.0198815367059505,-0.0234783949460284,False,False,False,,100
trees 100,Random 50% #24,1714,0.0201698382197979,0.0142013069833371,0.019380331485163,0.0059685312364607,0.0007895067346349,False,False,False,,100
trees 100,Random 50% #25,1714,0.0024135223603308,0.0214185566012035,0.0204400297926656,-0.0190050342408727,-0.0180265074323347,False,False,False,,100
trees 100,Random 50% #26,1714,-0.0063986093578627,0.0070936547355881,0.0111481164168831,-0.0134922640934508,-0.0175467257747458,False,False,False,,100
trees 100,Random 50% #27,1714,-0.0048317683881064,0.0164935073841728,0.011002366809307,-0.0213252757722793,-0.0158341351974134,False,False,False,,100
trees 100,Random 50% #28,1714,0.0098094573797898,0.0163080446474213,0.0200280909377336,-0.0064985872676314,-0.0102186335579437,False,False,False,,100
trees 100,Random 50% #29,1714,0.0125552608311229,0.0125651574159869,0.0120902976590175,-9.896584864083067e-06,0.0004649631721053,False,True,True,,100
trees 100,Random 50% #30,1714,0.0022139615866539,0.0136045379668839,0.0158488599218224,-0.01139057638023,-0.0136348983351684,False,False,False,,100
trees 100,Random 50% #31,1714,0.0081502190717898,0.0117591653871585,0.0111485671152517,-0.0036089463153687,-0.0029983480434619,False,False,False,,100
trees 100,Random 50% #32,1714,-0.0092920029904661,0.008370934038505,0.0148917164222926,-0.0176629370289712,-0.0241837194127588,False,False,False,,100
trees 100,Random 50% #33,1714,-0.002514181228832,0.0094096575758717,0.0166266218875479,-0.0119238388047037,-0.0191408031163799,False,False,False,,100
trees 100,Random 50% #34,1714,0.0070180513371488,0.0161084517921443,0.0102382336389054,-0.0090904004549955,-0.0032201823017566,False,False,False,,100
trees 100,Random 50% #35,1714,0.0093248828878478,0.0220340929127003,0.0216891880316434,-0.0127092100248525,-0.0123643051437955,False,False,False,,100
trees 100,Random 50% #36,1714,0.016912667846362,0.0113731128316539,0.0165768071501226,0.005539555014708,0.0003358606962393,False,False,False,,100
trees 100,Random 50% #37,1714,0.0036653828805384,0.0128794902900402,0.0125979537305084,-0.0092141074095017,-0.0089325708499699,False,False,False,,100
trees 100,Random 50% #38,1714,0.0021576191788371,0.0189646145357827,0.0254499447280548,-0.0168069953569456,-0.0232923255492177,False,False,False,,100
trees 100,Random 50% #39,1714,0.0170086158804934,0.0096003910844944,0.0168734078691381,0.0074082247959989,0.0001352080113552,False,False,False,,100
trees 100,Random 50% #40,1714,0.018520937100027,0.0210883613726486,0.0214572658372103,-0.0025674242726215,-0.0029363287371832,False,False,False,,100
trees 100,Random 50% #41,1714,0.0027199322354597,0.0162828349863065,0.0145016226653751,-0.0135629027508468,-0.0117816904299154,False,False,False,,100
trees 100,Random 50% #42,1714,0.0178900300253214,0.0216172977892533,0.0128374654502418,-0.0037272677639319,0.0050525645750795,False,True,True,,100
trees 100,Random 50% #43,1714,0.0169958506224066,0.0201334590830558,0.0141091418189317,-0.0031376084606491,0.0028867088034749,False,True,True,,100
trees 100,Random 50% #44,1714,-0.0080414937759336,0.0162244320587715,0.0104069425935649,-0.0242659258347051,-0.0184484363694985,False,False,False,,100
trees 100,Random 50% #45,1714,-0.0006684003732017,0.0200114588685804,0.0146765766589913,-0.0206798592417821,-0.015344977032193,False,False,False,,100
trees 100,Random 50% #46,1714,-0.0127567411871579,0.0194909015895784,0.0194087627586729,-0.0322476427767364,-0.0321655039458308,False,False,False,,100
trees 100,Random 50% #47,1714,-0.0023071888899981,0.0159488446699487,0.0223107267240957,-0.0182560335599468,-0.0246179156140938,False,False,False,,100
trees 100,Random 50% #48,1714,0.0007707867678387,0.0211278608011005,0.0181318828902179,-0.0203570740332617,-0.0173610961223792,False,False,False,,100
trees 100,Random 50% #49,1714,-0.0052585890287469,0.0101302558227712,0.0184242774101506,-0.0153888448515182,-0.0236828664388975,False,False,False,,100
trees 100,Random 50% #50,1714,-0.009935439192208,0.0097925381215992,0.0069223605205359,-0.0197279773138072,-0.0168577997127439,False,False,False,,100
trees 100,Random 30% #1,1028,0.0177032019704433,0.0155599835507681,0.0238561800188869,0.0021432184196751,-0.0061529780484436,False,True,True,,100
trees 100,Random 30% #2,1028,-0.0188812287552644,0.0065636201545791,0.015265454735051,-0.0254448489098435,-0.0341466834903154,False,False,False,,100
trees 100,Random 30% #3,1028,-0.0136963318843895,0.0017731223978976,0.0017781645625566,-0.0154694542822872,-0.0154744964469461,False,False,False,,100
trees 100,Random 30% #4,1028,0.012612065619632,0.0095972509816045,0.0150101863360279,0.0030148146380274,-0.0023981207163959,False,True,True,,100
trees 100,Random 30% #5,1028,0.012955140579904,0.0197734979767419,0.0124914480682891,-0.0068183573968378,0.0004636925116149,False,True,True,,100
trees 100,Random 30% #6,1028,0.011061887501678,0.0240526834032466,0.0146653334367309,-0.0129907959015685,-0.0036034459350528,False,False,False,,100
trees 100,Random 30% #7,1028,-0.0019795447047178,0.0199488868835932,0.018706216167441,-0.0219284315883111,-0.0206857608721589,False,False,False,,100
trees 100,Random 30% #8,1028,-0.0013757582957458,0.0179958688769148,0.0204036239428873,-0.0193716271726606,-0.0217793822386332,False,False,False,,100
trees 100,Random 30% #9,1028,0.0167924069116573,0.0130028279299216,0.0145131720748712,0.0037895789817356,0.0022792348367861,False,False,False,,100
trees 100,Random 30% #10,1028,0.0218614718614718,0.0117600872324769,0.0071112521365688,0.0101013846289949,0.014750219724903,False,False,False,,100
trees 100,Random 30% #11,1028,0.0036992125742528,0.0169055455221948,0.0049476441652498,-0.013206332947942,-0.001248431590997,False,False,False,,100
trees 100,Random 30% #12,1028,-0.0176439165409753,0.0157224843931717,0.0033319238959461,-0.0333664009341471,-0.0209758404369215,False,False,False,,100
trees 100,Random 30% #13,1028,0.0061871080085679,0.0243033995761487,0.0218202258692605,-0.0181162915675808,-0.0156331178606926,False,False,False,,100
trees 100,Random 30% #14,1028,-0.0024039572835282,0.0147215725424407,0.0126094046237142,-0.017125529825969,-0.0150133619072425,False,False,False,,100
trees 100,Random 30% #15,1028,-0.0014797507788162,0.0284875806992455,0.010467176781416,-0.0299673314780617,-0.0119469275602322,False,False,False,,100
trees 100,Random 30% #16,1028,0.006823838043474,0.0177037789710431,0.0047525326019429,-0.0108799409275691,0.0020713054415311,False,True,True,,100
trees 100,Random 30% #17,1028,0.0030261642698374,0.020776022664142,0.0121144400158818,-0.0177498583943045,-0.0090882757460444,False,False,False,,100
trees 100,Random 30% #18,1028,0.008237689744539,0.0095987769132717,0.0087697111130152,-0.0013610871687327,-0.0005320213684761,False,False,False,,100
trees 100,Random 30% #19,1028,0.0066883064376393,0.0050455736127335,0.014140749598456,0.0016427328249057,-0.0074524431608167,False,True,True,,100
trees 100,Random 30% #20,1028,-0.0099963316214233,0.013238279375902,0.0179325684907016,-0.0232346109973253,-0.027928900112125,False,False,False,,100
trees 100,Random 30% #21,1028,0.002277451699682,0.0188532298109426,-0.0036900631285989,-0.0165757781112606,0.005967514828281,True,True,True,,100
trees 100,Random 30% #22,1028,0.0271739130434782,0.0124504831542568,0.0108147764456984,0.0147234298892214,0.0163591365977797,False,False,False,,100
trees 100,Random 30% #23,1028,0.0053719593676173,0.026855515108191,0.0171929818764253,-0.0214835557405737,-0.0118210225088079,False,False,False,,100
