sweep,setting,subset_name,subset_value,pop_name,y_name,delta_y,explained_1,unexplained_1,explained_0,unexplained_0,n_1,n_0,error,n_features,seconds,explained_flip,unexplained_flip,any_flip
xgb_depth,depth 9,st,50,immigrant,hicov,-0.033039230706837674,0.01588541269302368,-0.04662579298019409,0.026343107223510742,-0.05708348751068115,61,1819,,86,0.21,False,False,False
xgb_depth,depth 9,st,51,sex_female,pincp,-0.27302751178342,-0.06726860927730094,-0.20628659367526936,-0.08063378005484267,-0.19292142289772762,11165,13892,,92,0.95,False,False,False
xgb_depth,depth 9,st,51,sex_female,hicov,0.018292008635743984,-0.006972670555114746,0.025427579879760742,0.005770504474639893,0.012684404850006104,11165,13892,,92,1.05,True,False,True
xgb_depth,depth 9,st,51,race_bw,pincp,-0.3105158451780081,-0.15956623721023533,-0.15042392703279184,-0.17546568077461622,-0.13452448346841095,3571,18633,,91,0.91,False,False,False
xgb_depth,depth 9,st,51,race_bw,hicov,-0.012815493743969841,-0.025592267513275146,0.012953341007232666,-0.017411410808563232,0.004772484302520752,3571,18633,,91,1.0,False,False,False
xgb_depth,depth 9,st,51,immigrant,pincp,-0.08827680242906055,-0.0385338493866616,-0.04992205459024568,-0.011845671828972115,-0.07661023214793516,3568,21489,,92,0.98,False,False,False
xgb_depth,depth 9,st,51,immigrant,hicov,-0.08259353987972162,-0.03670966625213623,-0.04592674970626831,-0.013960659503936768,-0.06867575645446777,3568,21489,,92,1.11,False,False,False
xgb_depth,depth 9,st,53,sex_female,pincp,-0.2748983811241228,-0.04603813189876149,-0.2292655915378905,-0.06444172542421178,-0.2108619980124402,8203,11854,,92,0.69,False,False,False
xgb_depth,depth 9,st,53,sex_female,hicov,0.02300643443582484,-0.003149271011352539,0.02633148431777954,0.004563689231872559,0.018618524074554443,8203,11854,,92,0.83,True,False,True
xgb_depth,depth 9,st,53,race_bw,pincp,-0.2401969338879315,-0.10510691782726056,-0.13566971228590674,-0.0896172095635368,-0.1511594205496305,498,16076,,91,0.64,False,False,False
xgb_depth,depth 9,st,53,immigrant,pincp,-0.06386455533668745,-0.03641997397087415,-0.027820974942533994,-0.03508874770341919,-0.02915220120998896,3142,16915,,92,0.81,False,False,False
xgb_depth,depth 9,st,53,immigrant,hicov,-0.08703524361614123,-0.045962512493133545,-0.040515780448913574,-0.008329391479492188,-0.07814890146255493,3142,16915,,92,0.89,False,False,False
xgb_depth,depth 9,st,54,sex_female,pincp,-0.2653994856022521,-0.0001132492464783752,-0.2668286121715777,-0.07082041865385591,-0.19612144276420018,1870,2372,,91,0.22,False,False,False
xgb_depth,depth 9,st,54,sex_female,hicov,0.019418618282818212,-0.009110331535339355,0.02867788076400757,0.010265529155731201,0.009302020072937012,1870,2372,,91,0.27,True,False,True
xgb_depth,depth 9,st,54,race_bw,pincp,-0.10287333642424024,-0.1314115893917016,0.02778525188458225,-0.04438417932005656,-0.0592421581870628,95,4041,,90,0.24,False,True,True
xgb_depth,depth 9,st,54,immigrant,pincp,0.09627748981801787,0.022715878474143025,0.06943565552493247,0.07238923566387712,0.01976229833519838,92,4150,,91,0.29,False,False,False
xgb_depth,depth 9,st,54,immigrant,hicov,-0.03514929282346779,-0.027741730213165283,-0.008066117763519287,0.0058286190032958984,-0.04163646697998047,92,4150,,91,0.23,True,False,True
xgb_depth,depth 9,st,55,sex_female,pincp,-0.24014252727026175,0.009380407079225606,-0.24984757631196253,0.006554531854702006,-0.24702170108743893,7379,10129,,92,0.64,False,False,False
xgb_depth,depth 9,st,55,sex_female,hicov,0.020999134207080772,-0.004121661186218262,0.025088846683502197,0.0060291290283203125,0.014938056468963623,7379,10129,,92,0.77,True,False,True
xgb_depth,depth 9,st,55,race_bw,pincp,-0.23597190532807133,-0.09573704003064698,-0.14077270440041012,-0.103325562555181,-0.1331841818758761,357,16436,,91,0.64,False,False,False
xgb_depth,depth 9,st,55,race_bw,hicov,-0.03011085183647566,-0.025093913078308105,-0.005452096462249756,-0.021195530891418457,-0.009350478649139404,357,16436,,91,0.69,False,False,False
xgb_depth,depth 9,st,55,immigrant,pincp,-0.08377285580072602,-0.023867983371273382,-0.059969190943769846,-0.02563901187891915,-0.05819816243612408,662,16846,,92,0.69,False,False,False
xgb_depth,depth 9,st,55,immigrant,hicov,-0.1264630042973257,-0.039912283420562744,-0.08630859851837158,-0.021692335605621338,-0.10452854633331299,662,16846,,92,0.73,False,False,False
xgb_depth,depth 9,st,56,sex_female,pincp,-0.36346992208175166,-0.021368186960897262,-0.34107243166807777,-0.06714881822582264,-0.2952918004031524,647,956,,85,0.17,False,False,False
xgb_depth,depth 9,st,56,sex_female,hicov,0.03127243214579034,-0.010207593441009521,0.04181945323944092,-0.004803359508514404,0.0364152193069458,647,956,,85,0.17,False,False,False
xgb_depth,depth 9,st,56,immigrant,pincp,-0.18877279319069018,-0.09582804198551287,-0.09442424589825649,-0.14346611049166924,-0.046786177392100115,51,1552,,85,0.17,False,False,False
xgb_depth,depth 9,st,56,immigrant,hicov,-0.07889882757226607,-0.04148697853088379,-0.04037833213806152,-0.038508832454681396,-0.043356478214263916,51,1552,,85,0.2,False,False,False
xgb_depth,depth 9,st,6,sex_female,pincp,-0.18146729971729947,0.0094486019531832,-0.190999711108919,-0.0046647366633436604,-0.17688637249239214,41076,58207,,92,2.8,True,False,True
xgb_depth,depth 9,st,6,sex_female,hicov,0.03384123084023194,0.0011990666389465332,0.03268122673034668,0.009821772575378418,0.024058520793914795,41076,58207,,92,3.12,False,False,False
xgb_depth,depth 9,st,6,race_bw,pincp,-0.18246297664314604,-0.09095759733785513,-0.091326494727209,-0.08539771423730969,-0.09688637782775444,4119,61748,,91,2.04,False,False,False
xgb_depth,depth 9,st,6,race_bw,hicov,0.015345646834364346,0.008401036262512207,0.006750047206878662,0.01080930233001709,0.004341781139373779,4119,61748,,91,2.27,False,False,False
xgb_depth,depth 9,st,6,immigrant,pincp,-0.26875090094567966,-0.1335370894975032,-0.13509364929831058,-0.11571240633410085,-0.15291833246171294,35042,64241,,92,2.75,False,False,False
xgb_depth,depth 9,st,6,immigrant,hicov,-0.080050513778545,-0.040065109729766846,-0.040023088455200195,-0.01963573694229126,-0.06045246124267578,35042,64241,,92,2.97,False,False,False
xgb_depth,depth 9,st,8,sex_female,pincp,-0.21981364393633918,-0.015800140004527563,-0.20400893136629072,-0.026568287825559977,-0.1932407835452583,6943,9596,,92,0.62,False,False,False
xgb_depth,depth 9,st,8,sex_female,hicov,0.03742758652198985,-0.0019719600677490234,0.03937441110610962,0.013657808303833008,0.023744642734527588,6943,9596,,92,0.74,True,False,True
xgb_depth,depth 9,st,8,race_bw,pincp,-0.22475618247098517,-0.12770449307971177,-0.0977521424663621,-0.08105559293047726,-0.1444010426155966,402,14662,,91,0.64,False,False,False
xgb_depth,depth 9,st,8,immigrant,pincp,-0.23250097022780913,-0.1805675000818283,-0.052332770384101224,-0.13556489225745594,-0.0973353782084736,1649,14890,,92,0.68,False,False,False
xgb_depth,depth 9,st,8,immigrant,hicov,-0.15452220671420613,-0.08982115983963013,-0.0637277364730835,-0.02759838104248047,-0.12595051527023315,1649,14890,,92,0.72,False,False,False
xgb_depth,depth 9,st,9,sex_female,pincp,-0.32591543934684,-0.033799192530640454,-0.2922412536973873,-0.06488683172234389,-0.26115361450568386,4662,6012,,92,0.49,False,False,False
xgb_depth,depth 9,st,9,sex_female,hicov,0.01643880835497602,-0.0050598978996276855,0.021398842334747314,0.0027652978897094727,0.013573646545410156,4662,6012,,92,0.54,True,False,True
xgb_depth,depth 9,st,9,race_bw,pincp,-0.4323223792453419,-0.129986038007754,-0.30321136885013367,-0.25063654661331825,-0.1825608602445694,757,8886,,91,0.42,False,False,False
xgb_depth,depth 9,st,9,race_bw,hicov,-0.02647716518436527,-0.032370805740356445,0.005968689918518066,-0.024578511714935303,-0.0018236041069030762,757,8886,,91,0.46,False,True,True
xgb_depth,depth 9,st,9,immigrant,pincp,-0.12330295028208837,-0.08854824250628113,-0.03616861321225073,-0.09053132322507373,-0.034185532493458126,1722,8952,,92,0.49,False,False,False
xgb_depth,depth 9,st,9,immigrant,hicov,-0.07303061157765922,-0.029582083225250244,-0.04306614398956299,-0.010781049728393555,-0.06186717748641968,1722,8952,,92,0.52,False,False,False
